"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"TMIGD2",2.34296029125298e-99,-2.37873740580605,0.019,0.11,4.68381191824383e-95,"TMIGD2"
"AC005332.5",3.13723510884431e-99,-2.20686354470907,0.026,0.124,6.27164670609066e-95,"AC005332.5"
"MAPKAPK5-AS1",3.42406903128361e-99,-1.06130794974241,0.114,0.259,6.84505640043907e-95,"MAPKAPK5-AS1"
"UBE2Q2",3.87388106808209e-99,-1.11723357255561,0.117,0.263,7.7442756432029e-95,"UBE2Q2"
"CDC42EP3",4.82214052451948e-99,2.24107739871901,0.47,0.383,9.63994112256689e-95,"CDC42EP3"
"EPB41L4A-AS1",5.04012733817189e-99,-0.771367965402571,0.182,0.354,1.00757185617394e-94,"EPB41L4A-AS1"
"TRIM4",8.48084635173704e-99,-1.02547111198627,0.119,0.264,1.69540599417575e-94,"TRIM4"
"MRPS5",1.69615953182625e-98,-0.836116044285116,0.19,0.356,3.39079252007386e-94,"MRPS5"
"DHRS3",2.35399342656681e-98,-2.40700238969846,0.017,0.104,4.70586825904972e-94,"DHRS3"
"WDFY3",3.56732723767624e-98,3.40889320558809,0.215,0.082,7.13144388083857e-94,"WDFY3"
"MRPL21",3.78297979942751e-98,-1.02344671946726,0.152,0.305,7.56255491703553e-94,"MRPL21"
"PLGRKT",4.26352113727737e-98,-0.806842436667253,0.082,0.215,8.52320510553118e-94,"PLGRKT"
"NDUFS8",1.28028036624817e-97,-0.608581588391565,0.22,0.394,2.55940848016671e-93,"NDUFS8"
"CR1",1.9277041815317e-97,3.20521787316121,0.249,0.11,3.85367342930002e-93,"CR1"
"KAT6B",2.10092638908808e-97,-0.885850041101996,0.129,0.279,4.19996194442597e-93,"KAT6B"
"POLR1E",2.69222924815918e-97,-1.84238537110716,0.041,0.151,5.38203548999502e-93,"POLR1E"
"GPR18",2.86563578407887e-97,-1.86880605724378,0.033,0.137,5.72869249595207e-93,"GPR18"
"BAZ1B",3.80104442335784e-97,-0.566632930830058,0.182,0.352,7.59866790673466e-93,"BAZ1B"
"SAMD1",3.98569967485631e-97,-1.39652486935859,0.089,0.221,7.96781222000525e-93,"SAMD1"
"ZNF516",6.07378812833009e-97,3.56242957231441,0.188,0.062,1.21421098473447e-92,"ZNF516"
"EIF3B",7.6598425344332e-97,-0.704787060343002,0.201,0.37,1.53127912105854e-92,"EIF3B"
"ORAI2",9.93407841319698e-97,2.54580133437451,0.35,0.21,1.98592161558221e-92,"ORAI2"
"ZNF644",1.219448358515e-96,-0.692285288318471,0.172,0.334,2.43779921350733e-92,"ZNF644"
"MARCH9",1.6848770340699e-96,-0.966315389216836,0.097,0.241,3.36823767880913e-92,"MARCH9"
"CLSTN1",3.00438544628907e-96,-1.26412339543484,0.113,0.251,6.00606694567647e-92,"CLSTN1"
"EMC7",5.83040182451058e-96,-0.658666580315267,0.169,0.328,1.16555562873791e-91,"EMC7"
"PLXDC2",6.44670826745459e-96,2.2017330919396,0.302,0.159,1.28876144974685e-91,"PLXDC2"
"OFD1",6.56364041248607e-96,-0.610653183217569,0.172,0.342,1.31213735486009e-91,"OFD1"
"MICU2",7.7141372232029e-96,-0.549868975103832,0.17,0.33,1.54213317229049e-91,"MICU2"
"PRRG4",8.22092674516356e-96,4.28289976220738,0.164,0.046,1.64344546562565e-91,"PRRG4"
"DUSP2",9.25787415748553e-96,-1.55634508394597,0.045,0.157,1.85074162282293e-91,"DUSP2"
"TNFAIP8L2",1.50534929549777e-95,-0.70159025022218,0.118,0.26,3.0093437766296e-91,"TNFAIP8L2"
"TTC37",1.75150193572596e-95,-0.809278361257473,0.182,0.347,3.50142751970976e-91,"TTC37"
"PPID",2.07079029271538e-95,-0.644927435891931,0.127,0.274,4.13971687416732e-91,"PPID"
"ETFRF1",3.1377845535363e-95,-0.867391027427321,0.091,0.226,6.27274510097442e-91,"ETFRF1"
"TRMT13",4.150670075229e-95,-0.937205144905247,0.099,0.237,8.29760454739029e-91,"TRMT13"
"TRAF1",5.95293233108764e-95,-1.44936632706534,0.036,0.14,1.19005070230773e-90,"TRAF1"
"IFNGR2",6.92188306937234e-95,1.95412136923897,0.369,0.231,1.38375364439822e-90,"IFNGR2"
"CRTC3",1.23268674307722e-94,-0.972681279661346,0.12,0.263,2.46426406808567e-90,"CRTC3"
"HSPH1",1.33968637067877e-94,-1.1873678497108,0.106,0.245,2.67816702362393e-90,"HSPH1"
"TMEM116",1.34388028400927e-94,-1.6500521341256,0.037,0.14,2.68655107576292e-90,"TMEM116"
"JAGN1",1.36895579022115e-94,-0.915939372217549,0.136,0.282,2.7366795202311e-90,"JAGN1"
"MBOAT2",1.42488043885421e-94,4.58941620728823,0.125,0.024,2.84847848531346e-90,"MBOAT2"
"LENG1",1.43403062500636e-94,-1.186444722525,0.097,0.232,2.86677062245021e-90,"LENG1"
"EXOSC8",1.49625777696433e-94,-1.14759673476511,0.101,0.237,2.9911689219294e-90,"EXOSC8"
"ASPH",1.72291156041061e-94,3.51726775371732,0.23,0.096,3.44427250041685e-90,"ASPH"
"SPAG7",1.84157346130062e-94,-0.751982782982426,0.181,0.34,3.68148950648606e-90,"SPAG7"
"MDH2",1.97653073086454e-94,-0.57772625322279,0.236,0.413,3.9512825840713e-90,"MDH2"
"EIF2S1",1.99655164324312e-94,-0.882876624317548,0.165,0.32,3.99130639000732e-90,"EIF2S1"
"ATP8B2",2.40077279033663e-94,-1.60130442431569,0.063,0.182,4.79938488516196e-90,"ATP8B2"
"ACAA2",3.25789165908539e-94,-1.23629041074197,0.123,0.263,6.51285121567759e-90,"ACAA2"
"TP53INP1",3.86636732558624e-94,2.93093800871605,0.25,0.113,7.72925492057946e-90,"TP53INP1"
"BUD23",4.56456652053952e-94,-0.809714484512989,0.147,0.301,9.12502493121056e-90,"BUD23"
"DUS1L",5.01161281733014e-94,-0.907260101618413,0.154,0.306,1.00187151831247e-89,"DUS1L"
"TMED9",5.1550740790445e-94,-0.61799072611924,0.208,0.376,1.03055085914179e-89,"TMED9"
"COA4",6.00323972485164e-94,-1.00533943488259,0.149,0.299,1.20010765339509e-89,"COA4"
"CYP1B1",6.27687124400959e-94,2.6000357171328,0.21,0.08,1.25480933038996e-89,"CYP1B1"
"GMPS",7.45029742979952e-94,-1.21778245219308,0.102,0.237,1.48938895919122e-89,"GMPS"
"ZNF430",8.08493890752558e-94,-0.505951961797033,0.153,0.313,1.61626013700344e-89,"ZNF430"
"EXOSC1",8.20145342921107e-94,-0.965421418901569,0.13,0.275,1.63955255503358e-89,"EXOSC1"
"NARS",8.20158939873966e-94,-0.51744097273138,0.243,0.426,1.63957973670205e-89,"NARS"
"LAX1",8.70350577030651e-94,-2.19793635585848,0.03,0.126,1.73991783854197e-89,"LAX1"
"PLBD1",1.1835223770713e-93,2.44826616904436,0.274,0.141,2.36597958400324e-89,"PLBD1"
"FKBP5",1.7918925620241e-93,2.2656360905126,0.444,0.347,3.58217242074237e-89,"FKBP5"
"TSR2",2.59499400305198e-93,-1.08165098391003,0.109,0.247,5.18765251150121e-89,"TSR2"
"NQO2",3.03966942050631e-93,2.91125237305638,0.28,0.14,6.07660313853416e-89,"NQO2"
"SINHCAF",6.15015449978038e-93,-0.718745611502021,0.159,0.316,1.2294773860511e-88,"SINHCAF"
"COA1",7.77010845146037e-93,-0.603110936710859,0.157,0.31,1.55332238053144e-88,"COA1"
"ADGRE2",8.61201029666524e-93,3.30855134570294,0.26,0.124,1.72162697840635e-88,"ADGRE2"
"AKTIP",8.74730544741958e-93,-0.604217196980256,0.059,0.178,1.74867383199365e-88,"AKTIP"
"THRA",1.67653327465743e-92,-0.724286504159919,0.073,0.196,3.35155766936766e-88,"THRA"
"NUP210",1.89187330067412e-92,-0.983067571012207,0.131,0.274,3.78204391537764e-88,"NUP210"
"TINF2",1.92286602089352e-92,-0.687422699738909,0.142,0.291,3.84400146236823e-88,"TINF2"
"ASCC2",2.43963617939048e-92,-0.920072093748575,0.117,0.257,4.8770766862195e-88,"ASCC2"
"AC119396.1",3.63459417385906e-92,-1.56189015483941,0.038,0.142,7.26591721296166e-88,"AC119396.1"
"NAA16",5.12003301522336e-92,-0.837760453071609,0.103,0.238,1.0235458000733e-87,"NAA16"
"PTCD3",1.04620224727615e-91,-0.844373027947895,0.153,0.304,2.09146291252976e-87,"PTCD3"
"SEPT11",1.10602118749049e-91,-0.543645891025282,0.056,0.171,2.21104695591225e-87,"SEPT11"
"MRPL1",1.41043893260054e-91,-1.03472741310442,0.131,0.274,2.81960847016174e-87,"MRPL1"
"ZNF431",1.52819410869887e-91,-0.594295304759867,0.128,0.277,3.05501284269992e-87,"ZNF431"
"PSMC4",1.64213990120785e-91,-0.636122595077981,0.177,0.334,3.28280187650461e-87,"PSMC4"
"MAD1L1",2.76032107662355e-91,-1.12769652237778,0.099,0.232,5.51815786427814e-87,"MAD1L1"
"CCDC167",3.69707810557836e-91,-1.27996596245052,0.071,0.192,7.39082884086171e-87,"CCDC167"
"KPNA5",4.09194163008046e-91,-1.39932842260844,0.076,0.199,8.18020051269385e-87,"KPNA5"
"ZFAND1",9.97446501848479e-91,-1.18631167062788,0.109,0.244,1.99399530184529e-86,"ZFAND1"
"MAGEH1",1.03702228770285e-90,-1.97407044023421,0.039,0.141,2.07311125534676e-86,"MAGEH1"
"QPCT",1.23072052250838e-90,3.50454224681566,0.183,0.063,2.46033339654651e-86,"QPCT"
"P2RY13",1.36410203020101e-90,2.43543620337253,0.284,0.145,2.72697636857483e-86,"P2RY13"
"RDH14",1.38799679717289e-90,-1.21375727290278,0.096,0.226,2.77474439722833e-86,"RDH14"
"NOL8",2.1743297756829e-90,-0.760416387395102,0.138,0.283,4.34670265456768e-86,"NOL8"
"DHPS",2.22791371989298e-90,-0.7192128881714,0.165,0.319,4.45382231743806e-86,"DHPS"
"PSMD12",2.40494606781203e-90,-0.537743456993173,0.189,0.349,4.80772768416303e-86,"PSMD12"
"YEATS4",2.56566121898089e-90,-1.01406560853846,0.078,0.204,5.1290133428647e-86,"YEATS4"
"APOL3",4.43690037465971e-90,-1.15578435479597,0.125,0.261,8.86980753898222e-86,"APOL3"
"ECHS1",7.99864325161724e-90,-0.927593624267719,0.161,0.308,1.5990087724308e-85,"ECHS1"
"SBK1",1.52736783113168e-89,-2.34405745808684,0.023,0.112,3.05336103121533e-85,"SBK1"
"TRGC1",1.65470966924741e-89,-2.41337210063321,0.022,0.11,3.30793009979251e-85,"TRGC1"
"DGAT2",1.69923567577356e-89,4.26203755406465,0.117,0.021,3.39694203943892e-85,"DGAT2"
"CBX5",1.81172265375679e-89,-0.582457572207697,0.148,0.301,3.62181475712519e-85,"CBX5"
"SDAD1",2.62175127777355e-89,-1.16553856351268,0.12,0.256,5.24114297939711e-85,"SDAD1"
"ABCD2",2.65719055029941e-89,-2.38327641256347,0.021,0.108,5.31198962910354e-85,"ABCD2"
"C12orf45",3.0437959689537e-89,-1.40899167570287,0.075,0.195,6.08485252153533e-85,"C12orf45"
"ITFG2",4.64410803381114e-89,-1.07231296578478,0.098,0.23,9.28403637039184e-85,"ITFG2"
"ZNF720",4.82208827619141e-89,-1.05345282060875,0.072,0.192,9.63983667293424e-85,"ZNF720"
"HLX",4.91018377995481e-89,3.21242577612142,0.147,0.039,9.81594839450765e-85,"HLX"
"THAP11",4.97154756041129e-89,-0.966870208276526,0.118,0.255,9.9386207280182e-85,"THAP11"
"TPP2",5.73362844671402e-89,-0.71721247598783,0.175,0.327,1.1462096627826e-84,"TPP2"
"PDCL3",5.74729873019434e-89,-1.05504416282092,0.106,0.239,1.14894248915315e-84,"PDCL3"
"TIMP2",7.90576327515303e-89,2.06240042540239,0.322,0.185,1.58044113633584e-84,"TIMP2"
"ATXN10",1.28960791249079e-88,-0.94002482234586,0.145,0.289,2.57805517786034e-84,"ATXN10"
"NT5C",1.30098115932785e-88,-0.782215681075928,0.16,0.313,2.6007914356123e-84,"NT5C"
"FOLR3",1.36316902018878e-88,4.77781601052107,0.133,0.032,2.72511118825939e-84,"FOLR3"
"OXCT1",1.48257408711439e-88,-1.64576882262196,0.044,0.148,2.96381385755038e-84,"OXCT1"
"WDR43",1.52565543358146e-88,-0.914456075891372,0.164,0.313,3.04993777727269e-84,"WDR43"
"RRAGA",1.56380974117452e-88,-0.762608222264751,0.131,0.272,3.12621205358199e-84,"RRAGA"
"ABHD14A",1.73429602521168e-88,-1.58745821458688,0.062,0.175,3.46703118400067e-84,"ABHD14A"
"TRAF5",2.57275842171343e-88,-1.01495058358872,0.084,0.214,5.14320136084731e-84,"TRAF5"
"BAZ2B",2.79371734417746e-88,2.31708127246265,0.402,0.276,5.58492034274517e-84,"BAZ2B"
"DYNC1I2",2.80311572369451e-88,-0.516079653486062,0.281,0.468,5.60370864323769e-84,"DYNC1I2"
"TRMT10C",2.92190559675396e-88,-0.791745712059611,0.144,0.288,5.84118147847085e-84,"TRMT10C"
"BACH1",3.40225356965851e-88,2.21510584565014,0.376,0.246,6.80144511110434e-84,"BACH1"
"SNAPC5",3.64053927339758e-88,-1.27063396531904,0.081,0.203,7.27780206144911e-84,"SNAPC5"
"NUMA1",4.37165778111368e-88,-0.501038920816183,0.202,0.366,8.73938107022436e-84,"NUMA1"
"ARPC5",4.41234667267809e-88,1.21939058199928,0.73,0.839,8.82072223335076e-84,"ARPC5"
"TMEM223",4.9312450889134e-88,-1.35482152562636,0.08,0.202,9.85805205724678e-84,"TMEM223"
"ANKRD36C",7.54401230294075e-88,-1.03311660507235,0.088,0.216,1.50812349948088e-83,"ANKRD36C"
"SIRPG",7.67710960989491e-88,-2.10906887446344,0.025,0.114,1.53473098211409e-83,"SIRPG"
"C11orf1",8.22172167802132e-88,-1.79616921786119,0.053,0.161,1.64360438065324e-83,"C11orf1"
"SSH2",8.34136166932379e-88,2.41180801610443,0.446,0.335,1.66752161131452e-83,"SSH2"
"CDR2",1.00994769594772e-87,-1.32093182250773,0.047,0.152,2.01898643896908e-83,"CDR2"
"TUBGCP2",1.44293386686573e-87,-0.58347422127641,0.208,0.368,2.88456909325129e-83,"TUBGCP2"
"ICE2",2.42832454071505e-87,-0.949938881414593,0.121,0.259,4.85446358934346e-83,"ICE2"
"ARL2",2.65922490594212e-87,-0.545820052123533,0.13,0.275,5.3160565094689e-83,"ARL2"
"HLTF",2.9675061160227e-87,-1.52938061955139,0.049,0.156,5.93234147654099e-83,"HLTF"
"NSMCE1",3.31324504122214e-87,-1.28004000199528,0.112,0.244,6.62350816190717e-83,"NSMCE1"
"PARP14",3.36316925309177e-87,2.01111976742405,0.48,0.381,6.72331165385575e-83,"PARP14"
"PRMT1",3.77951936456277e-87,-0.772419303783502,0.178,0.332,7.55563716169744e-83,"PRMT1"
"ZNF600",3.92161328081841e-87,-2.05359620469276,0.034,0.13,7.83969710968409e-83,"ZNF600"
"TMEM204",4.07632668900623e-87,-1.33652461559119,0.046,0.151,8.14898468399236e-83,"TMEM204"
"VEGFB",4.59909029835238e-87,-1.19823904915875,0.071,0.191,9.19404141543625e-83,"VEGFB"
"STIP1",4.68978030215879e-87,-0.891596439675537,0.133,0.273,9.37533980204563e-83,"STIP1"
"ZNF141",7.89153818631136e-87,-1.32486920479486,0.056,0.168,1.5775973988255e-82,"ZNF141"
"TIMM9",1.3704275508427e-86,-1.26148834476137,0.103,0.232,2.73962171688964e-82,"TIMM9"
"TTC39B",1.44438011919502e-86,-1.48255812711977,0.046,0.15,2.88746029628277e-82,"TTC39B"
"FUNDC2",1.71588621464566e-86,-0.876119384964923,0.151,0.294,3.43022813169814e-82,"FUNDC2"
"CCDC90B",2.05968043418529e-86,-0.76983912041193,0.128,0.267,4.11750715597981e-82,"CCDC90B"
"CDC37L1",2.17659188944281e-86,-1.03160453469583,0.062,0.176,4.35122484618511e-82,"CDC37L1"
"DPY30",2.50875471997835e-86,-0.528349355579184,0.18,0.335,5.01525156070872e-82,"DPY30"
"ANPEP",3.43194758223842e-86,3.05810322180485,0.207,0.083,6.86080641165284e-82,"ANPEP"
"MAGED2",4.93236820733006e-86,-0.529716627250932,0.103,0.233,9.86029728327351e-82,"MAGED2"
"PDLIM7",6.05000820864417e-86,3.47712262505435,0.175,0.06,1.20945714099006e-81,"PDLIM7"
"SLAMF6",6.26170873952663e-86,-1.48646900509566,0.064,0.178,1.25177819411877e-81,"SLAMF6"
"RIOK2",1.12569695007894e-85,-1.48747455996814,0.071,0.185,2.25038077290281e-81,"RIOK2"
"POLE3",1.16986634799957e-85,-0.695245633827309,0.177,0.33,2.33867981628593e-81,"POLE3"
"MSH2",1.27474174190931e-85,-1.4758777984182,0.048,0.153,2.5483362162509e-81,"MSH2"
"C14orf119",1.28415175355099e-85,-0.629082106906349,0.146,0.29,2.56714777052378e-81,"C14orf119"
"ING4",1.31278282274772e-85,-0.592336890926775,0.115,0.252,2.62438414095497e-81,"ING4"
"MORF4L2",1.3792886810508e-85,-0.595931781528613,0.143,0.287,2.75733600228866e-81,"MORF4L2"
"SEC14L1",1.52686777315164e-85,2.52412485481652,0.366,0.233,3.05236136530745e-81,"SEC14L1"
"NUDCD3",2.3544759726153e-85,-0.839576612605196,0.11,0.242,4.70683291685525e-81,"NUDCD3"
"LINC02446",2.63865646717361e-85,-2.7241197174753,0.021,0.104,5.27493814352677e-81,"LINC02446"
"NDUFS4",3.51223094740814e-85,-0.635350924507861,0.187,0.336,7.02130088696362e-81,"NDUFS4"
"SLC3A2",4.13285951994317e-85,-0.501224859861134,0.196,0.351,8.26199946631839e-81,"SLC3A2"
"NCOA4",4.29081022144652e-85,1.81051661885523,0.476,0.375,8.57775871369375e-81,"NCOA4"
"SP4",4.86860336292223e-85,-0.849527417044685,0.077,0.198,9.73282498281783e-81,"SP4"
"TXNDC9",8.02695062034491e-85,-0.686696926643898,0.134,0.273,1.60466769851315e-80,"TXNDC9"
"SRFBP1",1.3708855910975e-84,-1.09779621774889,0.101,0.23,2.740537385163e-80,"SRFBP1"
"MAN1C1",2.27127647601093e-84,-2.52976420513236,0.025,0.111,4.54050880319344e-80,"MAN1C1"
"IL1RN",2.4823681613949e-84,3.81581604240495,0.173,0.06,4.96250219144455e-80,"IL1RN"
"A2M-AS1",2.70467670584757e-84,-2.64651131080489,0.022,0.104,5.40691920265989e-80,"A2M-AS1"
"SLC40A1",2.77991835352414e-84,2.85076201221969,0.231,0.106,5.5573347805301e-80,"SLC40A1"
"COX11",2.90391892768387e-84,-1.02398997650712,0.106,0.236,5.80522432833283e-80,"COX11"
"PFDN1",4.48430246006734e-84,-0.739756110641105,0.183,0.335,8.96456904792061e-80,"PFDN1"
"PLRG1",4.54864614418097e-84,-0.939538094076257,0.113,0.244,9.09319850683218e-80,"PLRG1"
"AL365361.1",5.38704053665784e-84,-1.6164183584616,0.041,0.14,1.07692327368327e-79,"AL365361.1"
"TIAM1",5.51138626697504e-84,-1.80194542908636,0.071,0.183,1.10178122863098e-79,"TIAM1"
"NAIP",6.54526535673482e-84,2.11856613498592,0.376,0.245,1.30846399746486e-79,"NAIP"
"ARL16",6.5996224163738e-84,-0.848232755363106,0.114,0.245,1.31933051725729e-79,"ARL16"
"TMEM126B",9.9488398141343e-84,-0.720749986171688,0.139,0.279,1.98887256724359e-79,"TMEM126B"
"KNOP1",1.15805097033561e-83,-1.21542519115578,0.095,0.221,2.31505969479793e-79,"KNOP1"
"ALPK1",1.29364535694023e-83,3.10265048577744,0.244,0.118,2.58612643305922e-79,"ALPK1"
"BRD9",1.93908266242781e-83,-0.571653054018599,0.178,0.328,3.87642015045943e-79,"BRD9"
"PHC2",2.46862611827344e-83,2.88436321227857,0.29,0.159,4.93503047304043e-79,"PHC2"
"MAPRE2",3.78782824945918e-83,-0.662701705850228,0.126,0.263,7.57224745349385e-79,"MAPRE2"
"AC100810.1",4.6282644867593e-83,-1.09073593052564,0.076,0.19,9.25236353548051e-79,"AC100810.1"
"OXLD1",4.84450616166485e-83,-0.873034585194008,0.121,0.255,9.6846522677842e-79,"OXLD1"
"STK39",5.93047524450803e-83,-1.84068867068313,0.053,0.155,1.1855613061296e-78,"STK39"
"LYRM2",7.11207511811638e-83,-0.907258987561386,0.143,0.281,1.42177493686265e-78,"LYRM2"
"MRPL19",7.23855179545588e-83,-1.22942871465292,0.124,0.254,1.44705888942958e-78,"MRPL19"
"TERF1",7.37166036953165e-83,-0.646812780907663,0.158,0.302,1.47366862447307e-78,"TERF1"
"DNPH1",7.98393045442934e-83,-1.14772678946023,0.1,0.227,1.59606753714497e-78,"DNPH1"
"MIB2",1.10212333439784e-82,-1.08679040124824,0.064,0.174,2.20325475779472e-78,"MIB2"
"PFDN4",1.10563316390026e-82,-0.943080142874764,0.147,0.285,2.21027125795301e-78,"PFDN4"
"MAP3K2",1.74879046994219e-82,2.14881718940714,0.476,0.381,3.49600702846144e-78,"MAP3K2"
"ZNHIT6",1.86210487938544e-82,-1.09630185195605,0.096,0.223,3.72253386437943e-78,"ZNHIT6"
"MRPS23",2.01277287820388e-82,-0.925309050278721,0.144,0.282,4.02373426081737e-78,"MRPS23"
"TMEM176B",2.12591388444863e-82,2.55154403708909,0.142,0.039,4.24991444640125e-78,"TMEM176B"
"PQLC3",2.22649539255404e-82,-0.93200159754405,0.126,0.257,4.45098693925478e-78,"PQLC3"
"ENOSF1",3.02076852382814e-82,-1.7768328966902,0.032,0.123,6.03881835598484e-78,"ENOSF1"
"FANCF",3.94071160265784e-82,-1.40597314298685,0.059,0.168,7.87787656487329e-78,"FANCF"
"DDX23",4.73925635494338e-82,-0.752096253540242,0.13,0.265,9.4742473791673e-78,"DDX23"
"TBC1D31",6.42807877584404e-82,-2.62788804612081,0.026,0.109,1.28503722807898e-77,"TBC1D31"
"TET2",1.10546860784404e-81,2.25689707845732,0.382,0.262,2.20994229394102e-77,"TET2"
"ZNF277",1.1277472839715e-81,-0.896191666972054,0.119,0.249,2.25447959538742e-77,"ZNF277"
"ZNF622",1.40099109786672e-81,-0.723747162940134,0.112,0.241,2.80072130374536e-77,"ZNF622"
"WDR73",1.5923154436978e-81,-0.749448315117093,0.107,0.237,3.18319780349628e-77,"WDR73"
"MXD4",1.68717355319769e-81,-0.872439549055691,0.196,0.346,3.3728286501975e-77,"MXD4"
"ABCA1",1.78783469404794e-81,4.40490904775238,0.136,0.037,3.57406033687124e-77,"ABCA1"
"HSF2",1.95062633888519e-81,-1.93046463532632,0.032,0.121,3.89949711406539e-77,"HSF2"
"SYTL3",2.11367183332153e-81,-0.876897770072949,0.074,0.189,4.22544136199308e-77,"SYTL3"
"CCDC115",2.1176858474848e-81,-0.847194917811651,0.123,0.256,4.23346577770687e-77,"CCDC115"
"RPAIN",2.42636259417388e-81,-0.820018160164175,0.172,0.318,4.85054146201301e-77,"RPAIN"
"CD69",2.86687376928693e-81,-0.891940811035978,0.091,0.218,5.73116735218151e-77,"CD69"
"DOCK9",3.14037806691625e-81,-2.13185179285763,0.021,0.103,6.27792979357228e-77,"DOCK9"
"UFM1",3.24564917482698e-81,-0.595565342793597,0.211,0.366,6.48837726539662e-77,"UFM1"
"CA5B",3.36688285705819e-81,-1.01794583272631,0.114,0.24,6.73073551954503e-77,"CA5B"
"IL13RA1",3.7457426638707e-81,2.58674354528043,0.245,0.12,7.48811415934392e-77,"IL13RA1"
"ANKH",4.14950198111576e-81,-1.57707426008972,0.049,0.15,8.29526941044851e-77,"ANKH"
"CEACAM4",4.81711223457551e-81,4.33448539365305,0.113,0.023,9.62988906813989e-77,"CEACAM4"
"METTL18",9.05960742723185e-81,-1.46988982968921,0.042,0.138,1.81110612077792e-76,"METTL18"
"LINC00476",9.72173023709302e-81,-1.4232604699489,0.05,0.151,1.94347109169727e-76,"LINC00476"
"KIAA0586",9.90545391079223e-81,-0.901082409979089,0.083,0.2,1.98019929130648e-76,"KIAA0586"
"NFYB",1.01624904904512e-80,-0.794275744416145,0.095,0.219,2.0315834739461e-76,"NFYB"
"PATJ",1.03059116779236e-80,-1.66799175243974,0.034,0.127,2.06025480353371e-76,"PATJ"
"SNRPA",1.28936053785592e-80,-0.95409936452349,0.108,0.233,2.57756065122776e-76,"SNRPA"
"SYK",1.32877848623637e-80,1.68323865781071,0.338,0.203,2.65636107183512e-76,"SYK"
"KLF7",1.54161591405654e-80,3.03735304420354,0.264,0.139,3.08184437379042e-76,"KLF7"
"GIMAP5",1.96249776601531e-80,-2.33311460866764,0.027,0.111,3.92322928404121e-76,"GIMAP5"
"API5",2.22948313512275e-80,-0.753158325205659,0.151,0.289,4.45695973542389e-76,"API5"
"CALHM6",2.38708540945322e-80,1.92906383517992,0.199,0.078,4.77202244203793e-76,"CALHM6"
"KIAA1147",2.39319760498437e-80,-1.37480340985677,0.055,0.16,4.78424133212426e-76,"KIAA1147"
"SUSD3",2.5072195312698e-80,-0.519949247741492,0.12,0.259,5.01218256496146e-76,"SUSD3"
"IMMP1L",3.03974581614509e-80,-1.58347686734128,0.046,0.144,6.07675586105565e-76,"IMMP1L"
"MFAP1",3.66113743097887e-80,-0.739647625796493,0.109,0.238,7.31897983826985e-76,"MFAP1"
"NFIL3",4.15849742269189e-80,3.36826814592418,0.19,0.075,8.31325219770335e-76,"NFIL3"
"AP3M2",4.45104496737468e-80,-1.2261140190535,0.043,0.14,8.89808399427873e-76,"AP3M2"
"SUCLA2",4.50346484366302e-80,-1.20737420657357,0.097,0.217,9.00287656896674e-76,"SUCLA2"
"PADI2",5.13082699086185e-80,4.0512944258062,0.128,0.032,1.02570362374319e-75,"PADI2"
"PRKX",5.80825346215589e-80,-0.893888447774234,0.17,0.313,1.16112794961958e-75,"PRKX"
"PIH1D1",5.9455374758281e-80,-0.716028156341388,0.154,0.291,1.18857239679279e-75,"PIH1D1"
"USP53",6.95540800786488e-80,-1.11731851771932,0.033,0.123,1.39045561485227e-75,"USP53"
"MRPL17",7.05175233390493e-80,-1.22673632350693,0.089,0.207,1.40971580907093e-75,"MRPL17"
"POLR2H",9.06041630596137e-80,-1.11304625836416,0.093,0.213,1.81126782372474e-75,"POLR2H"
